Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2020-11-07,3895,TORONTO,27,52,344,173,910,3
2020-11-07,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-07,5183,Huron Perth,0,6,0,0,4,0
2020-11-08,2226,ALGOMA,0,2,0,0,0,0
2020-11-08,2227,BRANT,0,6,0,0,23,0
2020-11-08,2230,DURHAM,0,15,0,0,133,0
2020-11-08,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-08,2234,HALDIMAND-NORFOLK,1,6,3,4,0,0
2020-11-08,2235,HALIBURTON KAWARTHA PR,1,4,0,1,29,0
2020-11-08,2236,HALTON,4,10,43,30,8,0
2020-11-08,2237,HAMILTON,7,12,30,27,6,0
2020-11-08,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-08,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-08,2241,KINGSTON FRONTENAC L & A,1,3,1,0,0,0
2020-11-08,2242,LAMBTON,0,6,0,0,10,0
2020-11-08,2243,"LEEDS,GRENVILLE,LANARK",2,4,0,2,35,0
2020-11-08,2244,MIDDLESEX-LONDON,5,11,1,4,9,1
2020-11-08,2246,NIAGARA,8,10,14,20,34,0
2020-11-08,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-08,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-08,2251,OTTAWA,9,16,99,50,258,3
2020-11-08,2253,PEEL,8,17,9,18,173,1
2020-11-08,2255,PETERBOROUGH,1,3,0,1,1,0
2020-11-08,2256,PORCUPINE,0,4,0,0,0,0
2020-11-08,2257,RENFREW,2,3,0,2,0,0
2020-11-08,2258,EASTERN ONTARIO,2,8,20,8,22,0
2020-11-08,2260,SIMCOE-MUSKOKA,2,11,4,5,34,0
2020-11-08,2261,SUDBURY,0,9,0,0,1,0
2020-11-08,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-08,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-08,2265,WATERLOO,1,17,0,3,79,0
2020-11-08,2266,WELLINGTON-DUFFERIN-GUELPH,2,7,0,2,18,0
2020-11-08,2268,WINDSOR-ESSEX,3,12,4,7,44,0
2020-11-08,2270,YORK REGION,7,16,42,26,165,0
2020-11-08,3895,TORONTO,28,51,355,186,916,3
2020-11-08,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-08,5183,Huron Perth,1,6,0,2,4,0
2020-11-09,2226,ALGOMA,0,2,0,0,0,0
2020-11-09,2227,BRANT,0,6,0,0,23,0
2020-11-09,2230,DURHAM,1,14,0,1,133,0
2020-11-09,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-09,2234,HALDIMAND-NORFOLK,1,6,3,4,0,0
2020-11-09,2235,HALIBURTON KAWARTHA PR,1,4,0,1,29,0
2020-11-09,2236,HALTON,4,10,42,13,9,0
2020-11-09,2237,HAMILTON,8,11,41,31,6,0
2020-11-09,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-09,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-09,2241,KINGSTON FRONTENAC L & A,1,3,1,0,0,0
2020-11-09,2242,LAMBTON,0,6,0,0,10,0
2020-11-09,2243,"LEEDS,GRENVILLE,LANARK",2,4,0,2,35,0
2020-11-09,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-09,2246,NIAGARA,7,11,14,18,34,0
2020-11-09,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-09,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-09,2251,OTTAWA,8,17,68,44,262,3
2020-11-09,2253,PEEL,8,17,10,21,173,1
2020-11-09,2255,PETERBOROUGH,1,3,0,2,1,0
2020-11-09,2256,PORCUPINE,0,4,0,0,0,0
2020-11-09,2257,RENFREW,2,3,0,2,0,0
2020-11-09,2258,EASTERN ONTARIO,2,8,20,8,22,0
2020-11-09,2260,SIMCOE-MUSKOKA,3,11,4,6,34,0
2020-11-09,2261,SUDBURY,0,9,0,0,1,0
2020-11-09,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-09,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-09,2265,WATERLOO,1,17,0,3,79,0
2020-11-09,2266,WELLINGTON-DUFFERIN-GUELPH,2,7,0,2,18,0
2020-11-09,2268,WINDSOR-ESSEX,3,12,4,5,44,0
2020-11-09,2270,YORK REGION,6,17,36,24,167,0
2020-11-09,3895,TORONTO,28,52,403,205,921,3
2020-11-09,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-09,5183,Huron Perth,1,6,0,2,4,0
2020-11-10,2226,ALGOMA,0,2,0,0,0,0
2020-11-10,2227,BRANT,0,6,0,0,23,0
2020-11-10,2230,DURHAM,1,14,0,1,133,0
2020-11-10,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-10,2234,HALDIMAND-NORFOLK,1,6,3,4,0,0
2020-11-10,2235,HALIBURTON KAWARTHA PR,1,4,0,1,29,0
2020-11-10,2236,HALTON,3,11,41,13,10,0
2020-11-10,2237,HAMILTON,8,11,58,38,14,0
2020-11-10,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-10,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-10,2241,KINGSTON FRONTENAC L & A,1,3,1,0,0,0
2020-11-10,2242,LAMBTON,0,6,0,0,10,0
2020-11-10,2243,"LEEDS,GRENVILLE,LANARK",2,4,0,2,35,0
2020-11-10,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-10,2246,NIAGARA,7,11,12,17,34,0
2020-11-10,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-10,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-10,2251,OTTAWA,8,17,44,34,262,3
2020-11-10,2253,PEEL,7,18,55,27,173,1
2020-11-10,2255,PETERBOROUGH,1,3,0,2,1,0
2020-11-10,2256,PORCUPINE,0,4,0,0,0,0
2020-11-10,2257,RENFREW,1,4,0,2,0,0
2020-11-10,2258,EASTERN ONTARIO,2,8,11,5,23,0
2020-11-10,2260,SIMCOE-MUSKOKA,3,11,4,6,34,0
2020-11-10,2261,SUDBURY,0,9,0,0,1,0
2020-11-10,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-10,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-10,2265,WATERLOO,1,18,0,3,79,0
2020-11-10,2266,WELLINGTON-DUFFERIN-GUELPH,3,6,0,3,18,0
2020-11-10,2268,WINDSOR-ESSEX,3,12,5,3,44,0
2020-11-10,2270,YORK REGION,6,16,35,26,168,0
2020-11-10,3895,TORONTO,28,52,413,216,934,3
2020-11-10,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-10,5183,Huron Perth,1,6,0,2,4,0
2020-11-11,2226,ALGOMA,0,2,0,0,0,0
2020-11-11,2227,BRANT,0,6,0,0,23,0
2020-11-11,2230,DURHAM,1,14,0,1,133,0
2020-11-11,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-11,2234,HALDIMAND-NORFOLK,1,6,3,4,0,0
2020-11-11,2235,HALIBURTON KAWARTHA PR,1,4,0,1,29,0
2020-11-11,2236,HALTON,3,11,41,13,10,0
2020-11-11,2237,HAMILTON,8,11,63,41,14,0
2020-11-11,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-11,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-11,2241,KINGSTON FRONTENAC L & A,1,3,1,0,0,0
2020-11-11,2242,LAMBTON,0,6,0,0,10,0
2020-11-11,2243,"LEEDS,GRENVILLE,LANARK",2,4,0,2,35,0
2020-11-11,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-11,2246,NIAGARA,7,11,13,17,35,0
2020-11-11,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-11,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-11,2251,OTTAWA,7,18,45,34,263,3
2020-11-11,2253,PEEL,8,17,55,31,173,1
2020-11-11,2255,PETERBOROUGH,1,3,0,2,1,0
2020-11-11,2256,PORCUPINE,0,4,0,0,0,0
2020-11-11,2257,RENFREW,1,4,0,2,0,0
2020-11-11,2258,EASTERN ONTARIO,2,8,9,6,23,0
2020-11-11,2260,SIMCOE-MUSKOKA,3,11,4,6,34,0
2020-11-11,2261,SUDBURY,1,8,0,1,1,0
2020-11-11,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-11,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-11,2265,WATERLOO,1,18,0,3,79,0
2020-11-11,2266,WELLINGTON-DUFFERIN-GUELPH,4,5,0,5,18,0
2020-11-11,2268,WINDSOR-ESSEX,3,12,5,3,44,0
2020-11-11,2270,YORK REGION,6,17,29,32,169,0
2020-11-11,3895,TORONTO,27,54,426,224,938,3
2020-11-11,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-11,5183,Huron Perth,1,6,0,2,4,0
2020-11-12,2226,ALGOMA,0,2,0,0,0,0
2020-11-12,2227,BRANT,0,6,0,0,23,0
2020-11-12,2230,DURHAM,2,13,0,3,133,0
2020-11-12,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-12,2234,HALDIMAND-NORFOLK,1,6,3,4,0,0
2020-11-12,2235,HALIBURTON KAWARTHA PR,1,4,0,1,29,0
2020-11-12,2236,HALTON,3,11,44,24,12,0
2020-11-12,2237,HAMILTON,8,11,63,41,14,0
2020-11-12,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-12,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-12,2241,KINGSTON FRONTENAC L & A,0,4,0,0,0,0
2020-11-12,2242,LAMBTON,0,6,0,0,10,0
2020-11-12,2243,"LEEDS,GRENVILLE,LANARK",2,4,0,2,35,0
2020-11-12,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-12,2246,NIAGARA,6,12,12,17,35,0
2020-11-12,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-12,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-12,2251,OTTAWA,7,18,37,30,265,3
2020-11-12,2253,PEEL,8,17,60,41,173,1
2020-11-12,2255,PETERBOROUGH,1,3,5,1,3,0
2020-11-12,2256,PORCUPINE,0,4,0,0,0,0
2020-11-12,2257,RENFREW,1,4,0,2,0,0
2020-11-12,2258,EASTERN ONTARIO,2,8,9,6,23,0
2020-11-12,2260,SIMCOE-MUSKOKA,3,11,5,6,34,0
2020-11-12,2261,SUDBURY,1,8,0,1,1,0
2020-11-12,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-12,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-12,2265,WATERLOO,2,17,0,3,79,0
2020-11-12,2266,WELLINGTON-DUFFERIN-GUELPH,4,5,0,5,18,0
2020-11-12,2268,WINDSOR-ESSEX,3,12,14,3,44,0
2020-11-12,2270,YORK REGION,5,18,30,33,169,0
2020-11-12,3895,TORONTO,27,54,419,248,944,3
2020-11-12,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-12,5183,Huron Perth,1,6,0,2,4,0
2020-11-13,2226,ALGOMA,0,2,0,0,0,0
2020-11-13,2227,BRANT,1,5,0,1,23,0
2020-11-13,2230,DURHAM,2,13,0,3,133,0
2020-11-13,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-13,2234,HALDIMAND-NORFOLK,2,6,3,5,0,0
2020-11-13,2235,HALIBURTON KAWARTHA PR,1,4,0,1,29,0
2020-11-13,2236,HALTON,3,11,51,35,12,0
2020-11-13,2237,HAMILTON,9,11,63,43,14,0
2020-11-13,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-13,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-13,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-13,2242,LAMBTON,0,6,0,0,10,0
2020-11-13,2243,"LEEDS,GRENVILLE,LANARK",1,5,0,0,35,0
2020-11-13,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-13,2246,NIAGARA,5,13,12,16,35,0
2020-11-13,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-13,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-13,2251,OTTAWA,9,16,33,33,266,3
2020-11-13,2253,PEEL,9,16,64,55,174,1
2020-11-13,2255,PETERBOROUGH,1,3,10,2,3,0
2020-11-13,2256,PORCUPINE,0,4,0,0,0,0
2020-11-13,2257,RENFREW,1,4,0,1,0,0
2020-11-13,2258,EASTERN ONTARIO,2,8,5,7,23,0
2020-11-13,2260,SIMCOE-MUSKOKA,3,11,5,6,34,0
2020-11-13,2261,SUDBURY,1,8,0,1,1,0
2020-11-13,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-13,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-13,2265,WATERLOO,2,17,0,3,79,0
2020-11-13,2266,WELLINGTON-DUFFERIN-GUELPH,5,5,0,6,18,0
2020-11-13,2268,WINDSOR-ESSEX,3,12,15,3,44,0
2020-11-13,2270,YORK REGION,7,16,28,35,170,0
2020-11-13,3895,TORONTO,26,55,431,260,949,3
2020-11-13,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-13,5183,Huron Perth,1,6,0,2,4,0
2020-11-14,2226,ALGOMA,0,2,0,0,0,0
2020-11-14,2227,BRANT,1,5,0,1,23,0
2020-11-14,2230,DURHAM,3,13,0,5,133,0
2020-11-14,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-14,2234,HALDIMAND-NORFOLK,1,7,3,4,0,0
2020-11-14,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-14,2236,HALTON,4,10,45,31,12,0
2020-11-14,2237,HAMILTON,9,11,77,47,15,0
2020-11-14,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-14,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-14,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-14,2242,LAMBTON,0,6,0,0,10,0
2020-11-14,2243,"LEEDS,GRENVILLE,LANARK",1,5,0,0,35,0
2020-11-14,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-14,2246,NIAGARA,4,14,6,14,36,0
2020-11-14,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-14,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-14,2251,OTTAWA,9,16,35,29,268,3
2020-11-14,2253,PEEL,10,15,64,59,175,1
2020-11-14,2255,PETERBOROUGH,1,3,10,2,3,0
2020-11-14,2256,PORCUPINE,0,4,0,0,0,0
2020-11-14,2257,RENFREW,1,4,0,1,0,0
2020-11-14,2258,EASTERN ONTARIO,2,8,5,7,23,0
2020-11-14,2260,SIMCOE-MUSKOKA,3,11,5,6,34,0
2020-11-14,2261,SUDBURY,1,8,0,1,1,0
2020-11-14,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-14,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-14,2265,WATERLOO,2,17,0,3,79,0
2020-11-14,2266,WELLINGTON-DUFFERIN-GUELPH,5,5,0,6,18,0
2020-11-14,2268,WINDSOR-ESSEX,3,12,15,3,44,0
2020-11-14,2270,YORK REGION,7,16,21,32,170,0
2020-11-14,3895,TORONTO,27,54,432,262,953,3
2020-11-14,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-14,5183,Huron Perth,1,6,0,2,4,0
2020-11-15,2226,ALGOMA,0,2,0,0,0,0
2020-11-15,2227,BRANT,1,5,0,1,23,0
2020-11-15,2230,DURHAM,3,13,0,5,133,0
2020-11-15,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-15,2234,HALDIMAND-NORFOLK,1,7,3,4,0,0
2020-11-15,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-15,2236,HALTON,5,10,45,32,12,0
2020-11-15,2237,HAMILTON,9,11,77,47,15,0
2020-11-15,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-15,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-15,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-15,2242,LAMBTON,0,6,0,0,10,0
2020-11-15,2243,"LEEDS,GRENVILLE,LANARK",1,5,0,0,35,0
2020-11-15,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-15,2246,NIAGARA,5,14,7,16,36,0
2020-11-15,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-15,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-15,2251,OTTAWA,11,14,33,23,268,3
2020-11-15,2253,PEEL,10,15,64,59,175,1
2020-11-15,2255,PETERBOROUGH,1,3,10,2,3,0
2020-11-15,2256,PORCUPINE,0,4,0,0,0,0
2020-11-15,2257,RENFREW,1,4,0,1,0,0
2020-11-15,2258,EASTERN ONTARIO,3,7,5,8,23,0
2020-11-15,2260,SIMCOE-MUSKOKA,3,11,5,6,34,0
2020-11-15,2261,SUDBURY,1,8,0,1,1,0
2020-11-15,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-15,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-15,2265,WATERLOO,2,17,0,3,79,0
2020-11-15,2266,WELLINGTON-DUFFERIN-GUELPH,5,5,0,6,18,0
2020-11-15,2268,WINDSOR-ESSEX,3,12,15,3,44,0
2020-11-15,2270,YORK REGION,8,16,24,32,170,0
2020-11-15,3895,TORONTO,27,54,427,276,957,3
2020-11-15,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-15,5183,Huron Perth,1,6,0,2,4,0
2020-11-16,2226,ALGOMA,0,2,0,0,0,0
2020-11-16,2227,BRANT,2,4,0,2,23,0
2020-11-16,2230,DURHAM,3,13,0,5,133,0
2020-11-16,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-16,2234,HALDIMAND-NORFOLK,1,7,3,4,0,0
2020-11-16,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-16,2236,HALTON,6,9,43,35,11,0
2020-11-16,2237,HAMILTON,10,10,70,54,18,0
2020-11-16,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-16,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-16,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-16,2242,LAMBTON,0,6,0,0,10,0
2020-11-16,2243,"LEEDS,GRENVILLE,LANARK",1,5,0,0,35,0
2020-11-16,2244,MIDDLESEX-LONDON,4,12,1,4,9,1
2020-11-16,2246,NIAGARA,5,14,7,14,36,0
2020-11-16,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-16,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-16,2251,OTTAWA,11,14,35,19,268,3
2020-11-16,2253,PEEL,11,14,67,66,176,1
2020-11-16,2255,PETERBOROUGH,1,3,14,5,3,0
2020-11-16,2256,PORCUPINE,0,4,0,0,0,0
2020-11-16,2257,RENFREW,1,4,0,1,0,0
2020-11-16,2258,EASTERN ONTARIO,2,8,5,6,23,0
2020-11-16,2260,SIMCOE-MUSKOKA,3,11,5,6,34,0
2020-11-16,2261,SUDBURY,1,8,0,1,1,0
2020-11-16,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-16,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-16,2265,WATERLOO,1,18,0,1,79,0
2020-11-16,2266,WELLINGTON-DUFFERIN-GUELPH,5,5,0,6,18,0
2020-11-16,2268,WINDSOR-ESSEX,3,12,17,3,45,0
2020-11-16,2270,YORK REGION,7,17,20,26,170,0
2020-11-16,3895,TORONTO,27,54,413,263,964,3
2020-11-16,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-16,5183,Huron Perth,1,6,0,1,4,0
2020-11-17,2226,ALGOMA,0,2,0,0,0,0
2020-11-17,2227,BRANT,2,4,0,2,23,0
2020-11-17,2230,DURHAM,3,13,0,5,133,0
2020-11-17,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-17,2234,HALDIMAND-NORFOLK,1,7,3,4,0,0
2020-11-17,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-17,2236,HALTON,6,9,30,31,15,0
2020-11-17,2237,HAMILTON,9,11,45,47,23,0
2020-11-17,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-17,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-17,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-17,2242,LAMBTON,0,6,0,0,10,0
2020-11-17,2243,"LEEDS,GRENVILLE,LANARK",0,6,0,0,35,0
2020-11-17,2244,MIDDLESEX-LONDON,3,13,0,3,9,1
2020-11-17,2246,NIAGARA,5,14,16,14,37,0
2020-11-17,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-17,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-17,2251,OTTAWA,9,16,15,18,270,3
2020-11-17,2253,PEEL,12,14,110,114,178,1
2020-11-17,2255,PETERBOROUGH,1,3,14,5,3,0
2020-11-17,2256,PORCUPINE,0,4,0,0,0,0
2020-11-17,2257,RENFREW,1,4,0,0,0,0
2020-11-17,2258,EASTERN ONTARIO,2,8,5,6,23,0
2020-11-17,2260,SIMCOE-MUSKOKA,3,11,5,6,34,0
2020-11-17,2261,SUDBURY,1,8,0,1,1,0
2020-11-17,2262,THUNDER BAY,0,1,0,0,0,0
2020-11-17,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-17,2265,WATERLOO,1,18,0,1,79,0
2020-11-17,2266,WELLINGTON-DUFFERIN-GUELPH,4,6,0,5,18,0
2020-11-17,2268,WINDSOR-ESSEX,2,13,17,2,45,0
2020-11-17,2270,YORK REGION,7,17,24,22,170,0
2020-11-17,3895,TORONTO,25,56,394,252,967,3
2020-11-17,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-17,5183,Huron Perth,1,6,0,1,4,0
2020-11-18,2226,ALGOMA,0,2,0,0,0,0
2020-11-18,2227,BRANT,2,4,0,2,23,0
2020-11-18,2230,DURHAM,4,12,0,5,133,0
2020-11-18,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-18,2234,HALDIMAND-NORFOLK,1,7,3,4,0,0
2020-11-18,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-18,2236,HALTON,6,9,32,33,15,0
2020-11-18,2237,HAMILTON,8,12,35,41,23,0
2020-11-18,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-18,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-18,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-18,2242,LAMBTON,0,6,0,0,10,0
2020-11-18,2243,"LEEDS,GRENVILLE,LANARK",0,6,0,0,35,0
2020-11-18,2244,MIDDLESEX-LONDON,3,13,0,3,9,1
2020-11-18,2246,NIAGARA,5,14,14,13,37,0
2020-11-18,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-18,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-18,2251,OTTAWA,9,16,9,19,270,3
2020-11-18,2253,PEEL,13,13,111,117,178,1
2020-11-18,2255,PETERBOROUGH,1,3,15,5,3,0
2020-11-18,2256,PORCUPINE,0,4,0,0,0,0
2020-11-18,2257,RENFREW,1,4,0,0,0,0
2020-11-18,2258,EASTERN ONTARIO,2,8,5,6,23,0
2020-11-18,2260,SIMCOE-MUSKOKA,2,12,5,5,34,0
2020-11-18,2261,SUDBURY,1,8,0,1,1,0
2020-11-18,2262,THUNDER BAY,1,1,0,1,0,0
2020-11-18,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-18,2265,WATERLOO,1,18,0,1,79,0
2020-11-18,2266,WELLINGTON-DUFFERIN-GUELPH,3,7,0,4,18,0
2020-11-18,2268,WINDSOR-ESSEX,2,13,17,2,45,0
2020-11-18,2270,YORK REGION,9,15,28,22,170,0
2020-11-18,3895,TORONTO,27,54,345,243,973,3
2020-11-18,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-18,5183,Huron Perth,0,7,0,0,4,0
2020-11-19,2226,ALGOMA,0,2,0,0,0,0
2020-11-19,2227,BRANT,2,4,0,2,23,0
2020-11-19,2230,DURHAM,4,12,0,5,133,0
2020-11-19,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-19,2234,HALDIMAND-NORFOLK,1,7,4,0,0,0
2020-11-19,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-19,2236,HALTON,6,9,15,22,17,0
2020-11-19,2237,HAMILTON,7,13,36,41,24,0
2020-11-19,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-19,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-19,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-19,2242,LAMBTON,0,6,0,0,10,0
2020-11-19,2243,"LEEDS,GRENVILLE,LANARK",0,6,0,0,35,0
2020-11-19,2244,MIDDLESEX-LONDON,3,13,0,3,9,1
2020-11-19,2246,NIAGARA,5,14,16,13,37,0
2020-11-19,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-19,2249,NORTHWESTERN,0,1,0,0,0,0
2020-11-19,2251,OTTAWA,9,16,8,23,270,3
2020-11-19,2253,PEEL,13,13,47,107,181,1
2020-11-19,2255,PETERBOROUGH,1,3,14,4,3,0
2020-11-19,2256,PORCUPINE,0,4,0,0,0,0
2020-11-19,2257,RENFREW,1,4,0,0,0,0
2020-11-19,2258,EASTERN ONTARIO,2,8,9,5,23,0
2020-11-19,2260,SIMCOE-MUSKOKA,2,12,5,5,34,0
2020-11-19,2261,SUDBURY,1,8,0,1,1,0
2020-11-19,2262,THUNDER BAY,1,1,0,1,0,0
2020-11-19,2263,TIMISKAMING,0,2,0,0,0,0
2020-11-19,2265,WATERLOO,1,18,0,1,79,0
2020-11-19,2266,WELLINGTON-DUFFERIN-GUELPH,3,7,1,2,18,0
2020-11-19,2268,WINDSOR-ESSEX,2,13,17,2,45,0
2020-11-19,2270,YORK REGION,9,15,32,28,170,0
2020-11-19,3895,TORONTO,27,54,354,240,975,3
2020-11-19,4913,SOUTH WEST,1,3,0,1,0,0
2020-11-19,5183,Huron Perth,0,7,0,0,4,0
2020-11-20,2226,ALGOMA,0,2,0,0,0,0
2020-11-20,2227,BRANT,1,5,0,1,23,0
2020-11-20,2230,DURHAM,3,12,0,3,133,0
2020-11-20,2233,GREY-BRUCE,0,7,0,0,0,0
2020-11-20,2234,HALDIMAND-NORFOLK,1,7,4,0,0,0
2020-11-20,2235,HALIBURTON KAWARTHA PR,0,5,0,0,29,0
2020-11-20,2236,HALTON,6,9,17,23,17,0
2020-11-20,2237,HAMILTON,6,14,32,36,27,0
2020-11-20,2238,HASTINGS PRINCE EDWARD,0,5,0,0,3,0
2020-11-20,2240,CHATHAM-KENT,0,1,0,0,0,0
2020-11-20,2241,KINGSTON FRONTENAC L & A,1,4,0,1,0,0
2020-11-20,2242,LAMBTON,0,6,0,0,10,0
2020-11-20,2243,"LEEDS,GRENVILLE,LANARK",0,6,0,0,35,0
2020-11-20,2244,MIDDLESEX-LONDON,3,13,0,3,9,1
2020-11-20,2246,NIAGARA,5,14,15,11,37,0
2020-11-20,2247,NORTH BAY-PARRY SOUND,0,4,0,0,0,0
2020-11-20,2249,NORTHWESTERN,0,1,0,0,0,0
